customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-100175,Male,1,Yes,No,50,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,87.36,4348.84,No
CUST-100176,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.23,71.05,Yes
CUST-100177,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,98.84,4544.02,No
CUST-100178,Female,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.54,1678.23,No
CUST-100179,Female,0,No,No,27,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,70.31,1896.38,Yes
CUST-100180,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,99.37,7140.86,No
CUST-100181,Male,0,Yes,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.69,2258.38,Yes
CUST-100182,Male,0,No,No,25,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,89.7,2222.49,No
CUST-100183,Female,0,No,No,11,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),68.05,763.44,No
CUST-100184,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),70.04,293.71,No
CUST-100185,Male,0,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,143.04,No
CUST-100186,Male,0,Yes,No,61,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.81,4373.07,Yes
CUST-100187,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,77.63,5589.31,No
CUST-100188,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,92.92,1427.31,No
CUST-100189,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,102.38,709.28,Yes
CUST-100190,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.09,1378.82,Yes
CUST-100191,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),101.16,7298.88,No
CUST-100192,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,92.31,191.49,No
CUST-100193,Male,0,No,Yes,2,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,92.02,201.72,No
CUST-100194,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.45,332.38,No
CUST-100195,Male,0,No,No,45,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.18,3001.54,No
CUST-100196,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,102.93,7384.5,No
CUST-100197,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),70.48,2625.15,Yes
CUST-100198,Male,1,No,Yes,13,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,54.56,697.43,No
CUST-100199,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.22,201.77,No
CUST-100200,Male,1,No,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.85,2125.0,No
CUST-100201,Female,1,Yes,No,14,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.93,977.03,Yes
CUST-100202,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.88,1384.82,Yes
CUST-100203,Female,0,Yes,No,69,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,71.62,4961.28,No
CUST-100204,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.92,886.95,Yes
CUST-100205,Male,1,Yes,No,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.89,5356.16,Yes
CUST-100206,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.25,649.43,No
CUST-100207,Female,0,Yes,No,8,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,74.66,571.8,No
CUST-100208,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.64,1611.95,No
CUST-100209,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.84,503.02,No
CUST-100210,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.39,67.09,No
CUST-100211,Female,0,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,64.12,126.97,No
CUST-100212,Female,1,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,96.47,1163.62,No
CUST-100213,Male,1,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.52,1377.93,No
CUST-100214,Female,0,No,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),86.27,1376.63,No
CUST-100215,Male,0,Yes,Yes,0,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),88.65,14.9,No
CUST-100216,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,73.57,1041.36,Yes
CUST-100217,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.12,48.86,No
CUST-100218,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,75.87,1512.67,Yes
CUST-100219,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,58.97,61.93,No
CUST-100220,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,97.01,861.02,No
CUST-100221,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.87,5667.23,No
CUST-100222,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.75,3747.02,Yes
CUST-100223,Male,0,No,No,34,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),73.46,2495.64,Yes
CUST-100224,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,101.85,7010.5,No
CUST-100225,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,92.71,1572.89,No
CUST-100226,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.06,74.72,No
CUST-100227,Female,1,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.67,2537.61,Yes
CUST-100228,Female,0,No,No,72,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),80.6,5805.96,No
CUST-100229,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),85.52,1021.67,No
CUST-100230,Male,1,Yes,No,35,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,58.74,2082.03,No
CUST-100231,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,77.32,806.36,Yes
CUST-100232,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),63.74,564.27,No
CUST-100233,Female,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.49,1400.59,No
CUST-100234,Male,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),104.93,2979.86,No
CUST-100235,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.57,4697.83,Yes
CUST-100236,Female,1,No,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,97.54,1190.09,No
CUST-100237,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.18,21.55,No
CUST-100238,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),72.57,5225.63,No
CUST-100239,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.8,831.6,No
CUST-100240,Male,0,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,66.21,3342.57,No
CUST-100241,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.92,1291.86,No
CUST-100242,Male,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.05,5305.6,No
CUST-100243,Female,1,Yes,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.37,1212.11,No
CUST-100244,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.45,148.82,Yes
CUST-100245,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),93.97,1615.57,Yes
CUST-100246,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,95.24,536.06,No
CUST-100247,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),94.49,1637.85,No
CUST-100248,Female,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.95,203.06,Yes
CUST-100249,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),90.85,4072.88,No
CUST-100250,Male,0,Yes,No,21,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.33,1524.7,No
CUST-100251,Male,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.45,715.94,No
CUST-100252,Male,1,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.43,1091.35,Yes
CUST-100253,Male,0,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.76,1544.42,Yes
CUST-100254,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.13,5882.44,No
CUST-100255,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.8,986.01,Yes
CUST-100256,Female,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),55.09,1350.73,Yes
CUST-100257,Male,1,No,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.05,2902.95,No
CUST-100258,Male,1,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.69,5685.62,No
CUST-100259,Female,1,No,No,15,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),65.99,966.14,No
CUST-100260,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.2,459.79,No
CUST-100261,Male,0,No,No,24,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.43,2282.48,Yes
CUST-100262,Male,0,No,Yes,6,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,63.06,384.04,No
CUST-100263,Female,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.99,1268.0,No
CUST-100264,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.87,279.54,No
CUST-100265,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.03,11.4,Yes
CUST-100266,Male,1,No,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.13,368.94,Yes
CUST-100267,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.48,1687.63,Yes
CUST-100268,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,81.27,1140.91,No
CUST-100269,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),99.35,2463.94,Yes
CUST-100270,Male,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,97.1,1262.79,No
CUST-100271,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.56,2246.06,No
CUST-100272,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,87.26,4127.5,Yes
CUST-100273,Female,1,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.73,170.86,No
CUST-100274,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.05,4077.69,No
CUST-100275,Male,0,Yes,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.71,348.32,No
CUST-100276,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.58,1829.95,No
CUST-100277,Female,0,Yes,No,20,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,69.44,1393.98,No
CUST-100278,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.36,111.87,No
CUST-100279,Male,0,No,No,43,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49.27,2116.82,No
CUST-100280,Male,0,Yes,No,23,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.52,1264.89,No
CUST-100281,Male,0,No,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,685.72,No
CUST-100282,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),107.81,317.93,No
CUST-100283,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.33,202.69,No
CUST-100284,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.38,26.32,No
CUST-100285,Female,1,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,89.29,693.44,Yes
CUST-100286,Male,0,Yes,No,23,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.3,1233.94,Yes
CUST-100287,Female,0,No,No,8,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,59.56,482.99,No
CUST-100288,Female,1,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,74.5,2556.72,No
CUST-100289,Male,0,No,Yes,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,66.17,139.55,No
CUST-100290,Female,0,No,No,3,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),66.72,211.7,No
CUST-100291,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.57,2180.4,No
CUST-100292,Female,0,Yes,Yes,48,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,65.7,3160.99,No
CUST-100293,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,103.34,1017.95,No
CUST-100294,Female,1,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.19,293.95,No
CUST-100295,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),88.9,1965.85,No
CUST-100296,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,82.42,241.42,No
CUST-100297,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.8,96.2,Yes
CUST-100298,Male,0,No,No,15,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),65.62,981.03,No
CUST-100299,Male,0,No,Yes,27,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),71.06,1924.09,No
CUST-100300,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,72.42,472.34,Yes
CUST-100301,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,48.94,499.35,Yes
CUST-100302,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.04,7547.89,Yes
CUST-100303,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,66.79,1927.3,No
CUST-100304,Female,0,No,Yes,72,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,57.82,4180.5,No
CUST-100305,Male,0,No,No,31,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),61.92,1940.37,No
CUST-100306,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.96,644.51,Yes
CUST-100307,Female,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.47,411.81,No
CUST-100308,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.26,80.25,No
CUST-100309,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.84,1569.05,No
CUST-100310,Female,0,No,Yes,64,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,94.53,6061.53,Yes
CUST-100311,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.75,353.85,No
CUST-100312,Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,87.97,311.24,No
CUST-100313,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,82.17,2893.38,No
CUST-100314,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.18,224.9,No
CUST-100315,Female,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,70.29,303.58,No
CUST-100316,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.57,1812.68,Yes
CUST-100317,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,90.78,469.06,No
CUST-100318,Female,0,No,No,43,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.86,3233.75,No
CUST-100319,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.24,779.49,No
CUST-100320,Male,1,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),65.88,4556.92,No
CUST-100321,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.63,1680.56,No
CUST-100322,Female,0,No,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),79.79,232.1,No
CUST-100323,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.61,1848.34,No
CUST-100324,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),80.94,219.42,No
CUST-100325,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.81,314.19,No
